,Date,Open,High,Low,Close,Adj Close,Volume
1966,1997-10-20,520.6849980000001,520.6849980000001,510.378998,514.171021,514.155762,2295400.0
1967,1997-10-21,514.606995,518.8280030000001,512.346985,514.9680179999999,514.952698,3231300.0
1968,1997-10-22,514.809021,514.809021,503.47399900000005,505.23300199999994,505.218018,2731700.0
1969,1997-10-23,505.23300199999994,505.23300199999994,490.73901399999994,494.13699299999996,494.122345,6883800.0
1970,1997-10-24,493.98901399999994,493.98901399999994,486.76800499999996,490.39700300000004,490.382446,2510600.0
1971,1997-10-27,490.54400599999997,493.93701200000004,487.626007,490.119995,490.105438,2660100.0
1972,1997-10-28,487.93899500000003,487.93899500000003,444.300995,447.996002,447.982697,4050400.0
1973,1997-10-29,453.798004,472.59899900000005,453.798004,472.050995,472.036987,3881200.0
1974,1997-10-30,472.125,502.871002,467.33099400000003,502.871002,502.856079,5377200.0
1975,1997-10-31,502.69100999999995,511.665009,488.722992,500.417999,500.403137,7863400.0
1976,1997-11-03,500.800995,514.716003,498.23999000000003,501.71398899999997,501.699097,4958200.0
1977,1997-11-04,502.674988,506.03299000000004,492.57901,494.84899900000005,494.83429,3427600.0
1978,1997-11-05,494.85598799999997,495.53601100000003,486.81298799999996,490.985992,490.971405,2615800.0
1979,1997-11-06,490.985992,491.587006,475.43798799999996,478.912994,478.89877300000006,2689500.0
1980,1997-11-07,475.61401399999994,477.15100099999995,460.237,466.115997,466.10217300000005,4629000.0
1981,1997-11-10,466.10900899999996,466.10900899999996,458.48400899999996,462.69198600000004,462.67825300000004,2211800.0
1982,1997-11-11,462.369995,463.117004,444.126007,448.15499900000003,448.141693,2532400.0
1983,1997-11-12,448.16900599999997,452.67099,444.167999,449.64001500000006,449.626678,2987200.0
1984,1997-11-13,449.787994,449.787994,436.06698600000004,437.946991,437.93399000000005,4166900.0
1985,1997-11-14,438.240997,440.73199500000004,433.76000999999997,436.842987,436.830017,4709500.0
1986,1997-11-17,437.509003,443.041992,436.902008,439.537994,439.524963,2989200.0
1987,1997-11-18,439.628998,442.53601100000003,431.661987,434.209015,434.196136,2993600.0
1988,1997-11-19,434.21398899999997,434.21398899999997,411.410004,415.653992,415.641663,3638900.0
1989,1997-11-20,415.742004,415.742004,392.93600499999997,396.130005,396.118225,4314200.0
1990,1997-11-21,397.114014,398.78299,385.85101299999997,391.257996,391.246368,3592800.0
1991,1997-11-24,391.636993,410.205994,391.636993,410.205994,410.19381699999997,4443700.0
1992,1997-11-25,409.237,409.237,392.81399500000003,395.678986,395.667267,3674000.0
1993,1997-11-26,395.91299399999997,398.539001,393.76901200000003,398.539001,398.527161,3231900.0
1994,1997-11-27,398.627991,401.708008,395.730011,401.708008,401.696075,4527000.0
1996,1997-12-01,401.302002,402.12399300000004,396.140015,398.615997,398.604156,2648100.0
1997,1997-12-02,398.466003,398.605011,390.825012,394.28299,394.271271,12638800.0
1998,1997-12-03,393.407013,393.407013,384.64599599999997,389.682007,389.67044100000004,3760900.0
1999,1997-12-04,389.682007,401.925995,389.682007,401.925995,401.914063,2945100.0
2000,1997-12-05,402.075989,414.778015,402.075989,414.778015,414.76568599999996,3628300.0
2001,1997-12-08,415.808014,427.89099100000004,415.808014,423.61300700000004,423.600433,3916700.0
2002,1997-12-09,424.139008,425.84200999999996,416.634003,425.496002,425.483368,4490600.0
2003,1997-12-10,424.97900400000003,424.97900400000003,412.384003,415.93701200000004,415.924683,2587100.0
2004,1997-12-11,415.49798599999997,415.49798599999997,393.192993,396.108002,396.096222,3993400.0
2005,1997-12-12,395.320007,395.320007,358.253998,365.852997,365.842133,6498400.0
2006,1997-12-15,365.416992,365.416992,335.694,339.536011,339.525909,5247800.0
2007,1997-12-16,340.744995,356.38501,340.744995,356.38501,356.37442000000004,5076900.0
2008,1997-12-17,360.197998,374.10699500000004,360.197998,368.684998,368.674042,7340000.0
2009,1997-12-18,372.47000099999997,379.87298599999997,372.47000099999997,378.385986,378.374756,4813900.0
2010,1997-12-19,377.960999,381.661011,372.054993,378.79599,378.78476,5540100.0
2011,1997-12-22,378.79599,385.84899900000005,376.100006,385.84899900000005,385.837555,3799400.0
2012,1997-12-23,385.665009,397.031006,385.665009,397.031006,397.019226,5930400.0
2013,1997-12-24,397.304993,400.933014,391.128998,396.531006,396.519226,4491400.0
2016,1997-12-29,396.790009,401.91598500000003,394.911987,398.014008,398.002197,5871000.0
2017,1997-12-30,399.507996,401.71200600000003,392.22900400000003,401.71200600000003,401.700073,7159800.0
2020,1998-01-02,402.10400400000003,410.010986,400.75100699999996,410.010986,409.99881,1610800.0
2021,1998-01-05,410.010986,415.324005,407.233002,410.829987,410.81777999999997,2589500.0
2022,1998-01-06,409.816986,409.816986,397.85598799999997,402.265015,402.253082,3784300.0
2023,1998-01-07,401.76001,401.76001,382.933014,394.239014,394.227295,3521700.0
2024,1998-01-08,393.914001,393.914001,321.07800299999997,347.108002,347.097687,6530500.0
2025,1998-01-09,346.47000099999997,362.786987,337.591003,342.97000099999997,342.959808,6766600.0
2026,1998-01-12,342.97000099999997,353.786987,342.97000099999997,350.237,350.22659300000004,4836200.0
2027,1998-01-13,356.42199700000003,382.136993,356.42199700000003,382.136993,382.12564100000003,6035700.0
2028,1998-01-14,382.927002,403.98098799999997,382.927002,403.98098799999997,403.968994,7817800.0
2029,1998-01-15,406.428009,415.60900899999996,380.89099100000004,387.24301099999997,387.231506,9675100.0
2030,1998-01-16,388.665009,413.920013,385.222992,413.920013,413.90774500000003,7713700.0
2031,1998-01-19,416.442993,443.31799299999994,416.442993,439.02801500000004,439.01498399999997,7850300.0
2032,1998-01-20,437.493988,448.039001,425.51501500000006,448.039001,448.025696,4989100.0
2033,1998-01-21,451.790009,471.19198600000004,451.790009,466.002991,465.989166,6386100.0
2034,1998-01-22,467.22799699999996,468.699005,436.841003,443.528992,443.515808,5251900.0
2035,1998-01-23,445.39800999999994,450.98400899999996,438.371002,450.98400899999996,450.970612,3623400.0
2036,1998-01-26,456.299011,477.10501100000005,456.299011,473.68600499999997,473.671936,3484300.0
2037,1998-01-27,473.90499900000003,486.89300499999996,473.90499900000003,476.31100499999997,476.296875,3964400.0
2038,1998-01-28,476.450989,485.93798799999996,462.839996,485.93798799999996,485.923553,2829400.0
2041,1998-02-02,486.02300999999994,554.106995,486.02300999999994,554.106995,554.090515,8130000.0
2042,1998-02-03,555.2490230000001,570.0520019999999,527.017029,536.789978,536.774048,6850000.0
2043,1998-02-04,536.573975,536.573975,514.893982,519.929016,519.913574,7597300.0
2044,1998-02-05,519.929016,520.695984,503.200012,513.489014,513.473816,6807800.0
2045,1998-02-06,514.908997,535.534973,514.908997,535.429016,535.413147,10096200.0
2046,1998-02-09,536.036011,544.2189940000001,523.976013,529.2540280000001,529.2382809999999,6709600.0
2047,1998-02-10,524.7520139999999,524.7520139999999,514.3709719999999,517.7009889999999,517.685608,9818300.0
2048,1998-02-11,517.289978,519.6220089999999,476.993011,487.60998499999994,487.59549000000004,11822600.0
2049,1998-02-12,487.493988,487.493988,437.98098799999997,442.289001,442.27587900000003,6069500.0
2050,1998-02-13,445.80499299999997,457.02801500000004,442.18200700000006,448.15799000000004,448.144684,6387400.0
2051,1998-02-16,458.27200300000004,462.074005,453.55499299999997,457.708008,457.69442699999996,4737500.0
2052,1998-02-17,459.39199800000006,472.209015,459.39199800000006,472.209015,472.19500700000003,4381500.0
2053,1998-02-18,472.216003,479.764008,469.39099100000004,472.678986,472.664978,4793700.0
2054,1998-02-19,473.247009,500.61300700000004,473.247009,496.252014,496.237305,6463100.0
2055,1998-02-20,496.527008,496.967987,490.200989,495.23199500000004,495.21728499999995,5945100.0
2056,1998-02-23,494.821014,507.10299699999996,494.821014,505.035004,505.02002000000005,5795200.0
2057,1998-02-24,506.196014,507.710999,492.14898700000003,494.89001500000006,494.87530499999997,5003300.0
2058,1998-02-25,495.069,495.069,481.199005,483.41101100000003,483.396667,8865100.0
2059,1998-02-26,482.97699000000006,491.032013,481.076996,483.80700700000006,483.792633,5887900.0
2060,1998-02-27,484.118011,484.132996,475.373993,482.377991,482.36367800000005,5637600.0
2061,1998-03-02,482.377991,496.72900400000003,482.377991,496.72900400000003,496.71426399999996,4505200.0
2062,1998-03-03,505.18899500000003,518.685974,505.18899500000003,518.685974,518.6705929999999,9222000.0
2063,1998-03-04,519.812988,519.812988,499.72198499999996,502.91101100000003,502.89608799999996,4839300.0
2064,1998-03-05,502.862,516.489014,492.290009,516.489014,516.473694,5672500.0
2065,1998-03-06,521.062012,532.598022,510.18899500000003,512.231018,512.21582,4218200.0
2066,1998-03-09,521.0780030000001,521.0780030000001,492.63699299999996,495.81399500000003,495.79928600000005,3426700.0
2067,1998-03-10,498.23199500000004,498.80801399999996,487.77999900000003,490.47601299999997,490.46145599999994,3481200.0
2068,1998-03-11,491.408997,492.660004,482.68200700000006,491.872986,491.858398,4388900.0
2069,1998-03-12,493.240997,501.492004,493.084015,498.18499800000006,498.17022699999995,4808700.0
2070,1998-03-13,499.877014,506.73300199999994,499.877014,506.73300199999994,506.717957,4686600.0
2071,1998-03-16,507.576996,510.78601100000003,503.22399900000005,510.78601100000003,510.77087400000005,3958000.0
2072,1998-03-17,511.091003,513.096008,507.45599400000003,512.1400150000001,512.124817,6824000.0
2073,1998-03-18,512.223999,512.838989,499.14300499999996,504.003998,503.98901399999994,6262200.0
2074,1998-03-19,503.303009,504.18301399999996,499.556,504.14700300000004,504.132019,5878300.0
2075,1998-03-20,503.90799000000004,516.731018,503.90799000000004,516.731018,516.7156980000001,6829000.0
2076,1998-03-23,516.9229740000001,526.47998,511.18499800000006,516.317993,516.302673,9265500.0
2077,1998-03-24,516.4509889999999,516.4509889999999,499.57901,501.660004,501.64511100000004,5234500.0
2078,1998-03-25,501.660004,504.09500099999997,493.005005,504.09500099999997,504.080017,5038300.0
2079,1998-03-26,504.752991,533.955017,504.752991,532.812012,532.796204,10898900.0
2080,1998-03-27,533.565979,550.268982,533.565979,542.098022,542.0819700000001,10878400.0
2081,1998-03-30,544.187988,545.473022,534.276001,541.424988,541.408936,6521800.0
2083,1998-04-01,543.099976,546.676025,520.8770139999999,523.9479980000001,523.932434,6326300.0
2084,1998-04-02,523.973022,524.133972,513.737,516.403015,516.387695,3965200.0
2085,1998-04-03,516.382996,533.7459719999999,516.382996,533.299988,533.284119,6654700.0
2086,1998-04-06,533.489014,533.489014,523.3690190000001,526.140991,526.125366,4148200.0
2088,1998-04-08,525.85199,538.080994,525.85199,530.036011,530.020264,5404600.0
2089,1998-04-09,530.804993,532.219971,524.10498,527.585022,527.569397,5189100.0
2091,1998-04-13,527.848022,533.5369870000001,523.028015,524.064026,524.048462,3746300.0
2092,1998-04-14,524.174988,525.919006,514.182983,516.101013,516.085693,3764600.0
2093,1998-04-15,516.14801,518.723999,512.534973,513.445007,513.42981,4311800.0
2094,1998-04-16,513.487976,517.434021,508.57299800000004,510.06799299999994,510.05285599999996,5058700.0
2095,1998-04-17,510.02099599999997,510.47000099999997,505.493988,507.902008,507.886932,4520900.0
2096,1998-04-20,507.97699000000006,510.248993,505.48400899999996,508.15600599999993,508.14092999999997,4311900.0
2097,1998-04-21,508.373993,508.373993,495.69299299999994,497.707001,497.69223,6067100.0
2098,1998-04-22,497.782013,502.035004,497.246002,500.64099100000004,500.626129,4551100.0
2099,1998-04-23,500.710999,501.31201200000004,489.542999,491.85598799999997,491.8414,4277500.0
2100,1998-04-24,491.868011,491.868011,487.68301399999996,490.48098799999997,490.46643099999994,3171100.0
2101,1998-04-27,490.64001500000006,490.72799699999996,482.01699800000006,485.64099100000004,485.62655599999994,4059800.0
2102,1998-04-28,490.64001500000006,490.72799699999996,482.01699800000006,485.64099100000004,485.62655599999994,0.0
2103,1998-04-29,485.31298799999996,485.369995,461.696991,465.247009,465.23321500000003,4310800.0
2104,1998-04-30,466.367004,466.80200199999996,456.039001,460.13500999999997,460.121338,3473200.0
2105,1998-05-01,460.11499000000003,460.11499000000003,446.57901,448.52499400000005,448.511688,3072300.0
2106,1998-05-04,448.51501500000006,451.92099,443.01800499999996,445.993988,445.98074299999996,2448000.0
2107,1998-05-05,446.006989,447.02300999999994,431.08099400000003,435.160004,435.14709500000004,3333100.0
2108,1998-05-06,434.85299699999996,434.85299699999996,408.131012,414.625,414.612671,3806200.0
2109,1998-05-07,417.541992,436.77801500000004,416.695007,436.77801500000004,436.76504500000004,4585000.0
2110,1998-05-08,436.242004,440.467987,431.658997,434.65499900000003,434.64209000000005,3835000.0
2112,1998-05-12,434.79599,434.79599,425.446991,430.52600099999995,430.51324500000004,2578500.0
2113,1998-05-13,430.44100999999995,430.44100999999995,393.364014,402.057007,402.045074,5185200.0
2114,1998-05-14,402.057007,412.516998,400.93399,403.699005,403.68701200000004,2699000.0
2115,1998-05-15,403.699005,406.156006,403.699005,405.93701200000004,405.924957,14500.0
2116,1998-05-18,405.658997,405.658997,384.096985,388.917999,388.906433,1277200.0
2117,1998-05-19,388.90100099999995,414.182007,387.007996,413.824005,413.811737,996200.0
2118,1998-05-20,413.824005,424.56201200000004,412.50201400000003,424.006012,423.993408,167200.0
2120,1998-05-22,426.321991,445.14300499999996,426.321991,445.14300499999996,445.129791,1996800.0
2121,1998-05-25,445.43301399999996,448.210999,435.553986,439.55499299999997,439.541962,2601700.0
2122,1998-05-26,439.615997,440.76098600000006,430.001007,434.05899000000005,434.046112,2158400.0
2123,1998-05-27,433.86401399999994,433.86401399999994,412.18600499999997,416.96701,416.95462000000003,2501000.0
2124,1998-05-28,416.37600699999996,417.806,407.975006,414.22000099999997,414.207703,1780600.0
2125,1998-05-29,417.528992,421.277008,416.02999900000003,420.464996,420.45251500000006,3133600.0
2126,1998-06-01,420.23098799999997,420.23098799999997,409.52999900000003,414.07901,414.066742,3072300.0
2127,1998-06-02,414.07901,414.278992,396.332001,399.59899900000005,399.587128,1484800.0
2128,1998-06-03,399.427002,400.02600099999995,384.713013,392.608002,392.596344,2901500.0
2129,1998-06-04,393.347992,406.330994,389.765015,406.330994,406.318939,4362800.0
2130,1998-06-05,407.785004,415.725006,405.589996,409.51599100000004,409.503845,4901400.0
2131,1998-06-08,413.457001,413.457001,405.139008,409.419006,409.40686,1904100.0
2132,1998-06-09,409.65499900000003,411.071991,405.822998,411.071991,411.059784,1772000.0
2133,1998-06-10,411.125,412.58401499999997,404.38198900000003,408.079987,408.06787099999997,2507200.0
2134,1998-06-11,411.48199500000004,411.76001,403.131012,411.544006,411.53179900000003,2443200.0
2135,1998-06-12,411.325012,416.390015,407.286011,408.372009,408.359894,2961600.0
2136,1998-06-15,407.596985,413.380005,401.639008,406.50100699999996,406.488953,2477600.0
2137,1998-06-16,406.50100699999996,406.50100699999996,396.84201,399.511993,399.50015299999995,1955800.0
2138,1998-06-17,399.539001,419.44198600000004,399.539001,419.44198600000004,419.429535,2488300.0
2139,1998-06-18,419.795013,440.092987,419.795013,440.092987,440.079926,3052100.0
2140,1998-06-19,440.40100099999995,441.02200300000004,421.56298799999996,425.453003,425.44036900000003,1984800.0
2141,1998-06-22,425.453003,426.457001,417.35598799999997,420.658997,420.646515,1575600.0
2142,1998-06-23,420.589996,425.01699800000006,419.89599599999997,423.084991,423.072449,1616900.0
2143,1998-06-24,423.14001500000006,431.52200300000004,422.924011,430.959991,430.947205,1975700.0
2144,1998-06-25,433.18499800000006,433.40600599999993,426.757996,428.80999800000006,428.79724100000004,1888200.0
2145,1998-06-26,429.122009,433.29400599999997,427.037994,430.869995,430.857208,2092100.0
2146,1998-06-29,430.869995,432.453003,426.596008,431.23098799999997,431.21817000000004,1891700.0
2147,1998-06-30,431.708008,445.920013,427.01800499999996,445.920013,445.90676900000005,2921500.0
2148,1998-07-01,445.164001,457.209991,441.81100499999997,456.540985,456.52743499999997,4130800.0
2149,1998-07-02,458.466003,466.372986,458.466003,466.372986,466.35913099999993,4385700.0
2150,1998-07-03,466.416992,470.545013,457.51599100000004,470.545013,470.531067,3680500.0
2152,1998-07-07,470.763,490.634003,470.763,483.94500700000003,483.930634,4120400.0
2153,1998-07-08,484.18899500000003,486.660004,472.26800499999996,472.98001100000005,472.965973,2240300.0
2154,1998-07-09,472.872009,474.02398700000003,468.56600999999995,470.321014,470.30706799999996,2152200.0
2155,1998-07-10,470.11300700000004,470.11300700000004,461.02801500000004,463.58099400000003,463.56723,1520000.0
2156,1998-07-13,464.02499400000005,464.64300499999996,456.08898899999997,459.673004,459.659363,1752900.0
2157,1998-07-14,460.27999900000003,464.506989,460.27999900000003,463.873993,463.860199,2869700.0
2158,1998-07-15,464.35000599999995,472.263,464.35000599999995,467.33898899999997,467.325104,4634500.0
2159,1998-07-16,471.459991,475.384003,470.798004,473.77200300000004,473.757935,4322800.0
2160,1998-07-17,474.299988,486.23400899999996,474.299988,486.23400899999996,486.219574,5704600.0
2161,1998-07-20,486.251007,488.68499800000006,476.263,488.68499800000006,488.67050199999994,3541200.0
2162,1998-07-21,488.421997,489.13598600000006,484.13699299999996,488.23901399999994,488.224518,3122900.0
2163,1998-07-22,489.19799800000004,492.22000099999997,480.64898700000003,483.05499299999997,483.04064900000003,3954400.0
2164,1998-07-23,482.535004,484.09698499999996,471.204987,473.80499299999997,473.790924,2496000.0
2165,1998-07-24,473.98300199999994,479.56298799999996,470.497986,479.56298799999996,479.548767,2473900.0
2166,1998-07-27,479.709991,482.98098799999997,478.18399000000005,482.98098799999997,482.96664400000003,1544200.0
2167,1998-07-28,482.81799299999994,486.78299000000004,481.622009,483.53100599999993,483.516663,3138900.0
2168,1998-07-29,483.751007,487.074005,481.72500599999995,485.096008,485.081604,2309300.0
2169,1998-07-30,485.251007,485.251007,480.01199299999996,482.68798799999996,482.673645,3223700.0
2170,1998-07-31,482.93200700000006,486.14099100000004,479.502991,481.71700999999996,481.70272800000004,2170000.0
2171,1998-08-03,481.78601100000003,482.339996,472.545013,475.257996,475.243896,1319300.0
2172,1998-08-04,475.257996,475.257996,457.81698600000004,461.35000599999995,461.33633399999997,1525200.0
2173,1998-08-05,461.35000599999995,461.35000599999995,439.72500599999995,441.783997,441.77087400000005,1609400.0
2174,1998-08-06,441.790009,446.66101100000003,432.699005,433.833008,433.820129,1435400.0
2175,1998-08-07,434.173004,434.173004,422.365997,423.61300700000004,423.600433,2650200.0
2176,1998-08-10,423.61300700000004,423.880005,418.239014,421.166992,421.15450999999996,1502200.0
2177,1998-08-11,421.166992,421.166992,405.21200600000003,407.06399500000003,407.05191,2466100.0
2178,1998-08-12,406.891998,412.173004,402.22699,408.63501,408.622894,2470000.0
2179,1998-08-13,408.907013,413.39099100000004,401.27398700000003,402.94101,402.929047,2491600.0
2180,1998-08-14,402.94101,414.707001,400.716003,414.630005,414.61767599999996,4934300.0
2181,1998-08-17,402.94101,414.707001,400.716003,414.630005,414.61767599999996,0.0
2182,1998-08-18,414.977997,416.263,402.200989,403.855011,403.84301800000003,2167700.0
2183,1998-08-19,404.84201,409.042999,402.304993,405.890015,405.87796000000003,2400400.0
2184,1998-08-20,406.266998,406.266998,394.446014,399.329987,399.318146,2315300.0
2185,1998-08-21,399.084991,399.084991,387.06298799999996,388.34500099999997,388.33349599999997,2069900.0
2186,1998-08-24,386.890015,386.890015,368.480011,370.545013,370.533997,1493700.0
2187,1998-08-25,370.89898700000003,374.157013,363.16299399999997,367.14300499999996,367.132111,2472500.0
2188,1998-08-26,367.28799399999997,371.99301099999997,360.559998,360.927002,360.91629,1563900.0
2189,1998-08-27,360.454987,361.566986,351.816986,354.945007,354.934479,1248100.0
2190,1998-08-28,354.10199,354.10199,337.02398700000003,339.02099599999997,339.010956,2248800.0
2191,1998-08-31,337.572998,342.43600499999997,323.242004,342.43600499999997,342.425842,2431000.0
2192,1998-09-01,342.082001,342.082001,324.304993,325.85400400000003,325.84432999999996,1674700.0
2193,1998-09-02,330.417999,334.556,327.692993,329.625,329.615234,2794600.0
2194,1998-09-03,329.47601299999997,336.19101,328.657013,334.78799399999997,334.778046,2128100.0
2195,1998-09-04,331.959991,333.005005,322.147003,325.556,325.54632599999997,4512200.0
2196,1998-09-07,325.993988,336.294006,325.993988,335.809998,335.800018,1849300.0
2197,1998-09-08,335.64801,339.446991,328.803986,330.41299399999997,330.403168,1985200.0
2198,1998-09-09,333.307007,333.307007,320.79098500000003,325.761993,325.752319,1684500.0
2199,1998-09-10,325.539001,328.669006,322.928986,327.27099599999997,327.26129199999997,2157300.0
2200,1998-09-11,325.201996,326.678986,319.799011,324.040009,324.030396,1448900.0
2201,1998-09-14,324.29699700000003,326.281006,316.51001,320.59500099999997,320.58547999999996,1827800.0
2202,1998-09-15,320.558014,322.20901499999997,291.505005,292.153015,292.144348,3116900.0
2203,1998-09-16,293.196014,299.79599,285.927002,290.91598500000003,290.907349,2767300.0
2204,1998-09-17,290.989014,293.096985,283.153992,285.475006,285.466522,1655800.0
2205,1998-09-18,284.923004,284.923004,268.39801,271.67099,271.662903,1679200.0
2206,1998-09-21,271.67099,273.554993,255.464005,256.83401499999997,256.826416,1705200.0
2207,1998-09-22,257.52398700000003,261.98199500000004,255.57499700000002,260.87600699999996,260.86825600000003,1433400.0
2208,1998-09-23,262.050995,266.29098500000003,259.067993,262.25,262.24221800000004,3106800.0
2209,1998-09-24,262.25,282.160004,262.25,282.160004,282.151642,3255200.0
2210,1998-09-25,278.89401200000003,278.89401200000003,269.75698900000003,275.22399900000005,275.21582,3082200.0
2211,1998-09-28,275.34201,278.570007,272.881012,275.00100699999996,274.992859,2942400.0
2212,1998-09-29,274.442993,276.566986,272.41598500000003,276.007996,275.999786,2956700.0
2213,1998-09-30,276.066986,278.949005,273.55899,276.149994,276.141785,1577300.0
2214,1998-10-01,276.588013,276.83401499999997,272.19101,273.86801099999997,273.85986299999996,1379000.0
2215,1998-10-02,273.94101,273.94101,260.90799,263.22900400000003,263.22119100000003,1295300.0
2216,1998-10-05,264.882996,268.227997,259.61499,261.31399500000003,261.306244,1081200.0
2217,1998-10-06,261.31399500000003,261.31399500000003,255.97399900000002,258.10598799999997,258.098328,2823500.0
2218,1998-10-07,258.175995,267.834991,258.175995,266.170013,266.162109,1308800.0
2219,1998-10-08,265.47601299999997,290.022003,265.47601299999997,288.549988,288.54141200000004,3581500.0
2220,1998-10-09,288.56601,311.959991,288.56601,304.839996,304.830933,5262500.0
2221,1998-10-12,304.890015,312.011993,304.890015,307.416992,307.407867,2390800.0
2222,1998-10-13,309.003998,313.985992,306.79098500000003,313.985992,313.976654,1978200.0
2223,1998-10-14,311.972992,311.972992,301.214996,303.190002,303.181,1770300.0
2224,1998-10-15,303.381012,307.252991,303.091003,304.846985,304.837921,1127700.0
2225,1998-10-16,311.489014,337.58700600000003,311.489014,337.58700600000003,337.576965,3849500.0
2226,1998-10-19,338.138,351.13198900000003,331.084991,336.417999,336.40802,3488000.0
2227,1998-10-20,339.196991,340.834991,327.695007,336.575989,336.56601,2416300.0
2228,1998-10-21,337.431,337.431,321.619995,322.321014,322.311462,3357400.0
2229,1998-10-22,322.321014,324.451996,316.795013,316.795013,316.785614,2048900.0
2230,1998-10-23,316.795013,317.121002,308.97601299999997,313.415009,313.405731,1678400.0
2231,1998-10-26,312.864014,315.31100499999997,310.789001,315.31100499999997,315.301666,2260600.0
2232,1998-10-27,315.381012,318.987,313.399994,318.10101299999997,318.091583,1341300.0
2233,1998-10-28,318.173004,322.411987,310.639008,312.290009,312.280731,2732100.0
2234,1998-10-29,312.450989,312.450989,304.105011,309.411987,309.402802,1162600.0
2235,1998-10-30,310.054993,310.933014,299.86801099999997,300.769989,300.761078,2434200.0
2236,1998-11-02,301.20300299999997,308.367004,301.20300299999997,307.197998,307.188873,1589900.0
2237,1998-11-03,310.528015,319.08401499999997,310.528015,317.182007,317.17260699999997,2352000.0
2238,1998-11-04,317.263,330.56399500000003,316.871002,330.45901499999997,330.449188,3051000.0
2239,1998-11-05,335.377991,371.429993,335.377991,355.528015,355.517487,5653600.0
2240,1998-11-06,358.12600699999996,363.615997,349.14801,353.977997,353.967468,3268100.0
2241,1998-11-09,353.47900400000003,373.571991,353.47900400000003,364.39300499999996,364.382202,3756400.0
2242,1998-11-10,364.302002,365.216003,354.99798599999997,357.303986,357.293396,2046300.0
2243,1998-11-11,357.303986,363.617004,354.97601299999997,363.00698900000003,362.996185,6094200.0
2244,1998-11-12,363.00698900000003,371.80899,355.06399500000003,357.97601299999997,357.965393,4391200.0
2245,1998-11-13,357.97601299999997,359.494995,354.545013,355.540009,355.52948,2642400.0
2246,1998-11-16,355.540009,360.653015,353.06601,356.22601299999997,356.21542400000004,1033400.0
2248,1998-11-18,356.636993,372.182007,356.636993,369.993988,369.983002,4905300.0
2249,1998-11-19,370.131012,379.118988,370.131012,379.118988,379.107758,3445600.0
2250,1998-11-20,381.320007,403.652008,381.320007,403.652008,403.640015,5812900.0
2251,1998-11-23,403.636993,427.428986,403.636993,424.987,424.974396,8618100.0
2252,1998-11-24,425.0,436.79400599999997,417.664001,420.079987,420.067505,13744800.0
2253,1998-11-25,419.346008,419.346008,386.010986,387.382996,387.37149,6027500.0
2254,1998-11-26,387.382996,398.053009,385.01800499999996,394.678009,394.66629,5145300.0
2255,1998-11-27,395.105011,395.34201,388.42099,392.320007,392.30835,3645000.0
2256,1998-11-30,392.320007,395.615997,385.924988,386.27099599999997,386.259552,2493500.0
2257,1998-12-01,385.92099,387.734985,373.993988,387.734985,387.72348,4152400.0
2258,1998-12-02,387.734985,399.59500099999997,387.734985,396.963989,396.952209,2913100.0
2259,1998-12-03,395.89898700000003,397.363007,391.14898700000003,393.795013,393.783325,2290100.0
2260,1998-12-04,393.263,393.263,388.10699500000004,390.394989,390.383423,2314700.0
2261,1998-12-07,390.910004,400.609985,390.910004,399.459991,399.448151,2528800.0
2262,1998-12-08,399.480011,402.621002,398.118988,398.90100099999995,398.88916,2675500.0
2263,1998-12-09,400.191986,402.446014,396.355011,398.78299,398.77114900000004,1480600.0
2264,1998-12-10,399.330994,403.74301099999997,398.134003,403.667999,403.656006,2611400.0
2265,1998-12-11,403.602997,406.369995,399.298004,405.59500099999997,405.58294700000005,2956800.0
2266,1998-12-14,405.64599599999997,411.17199700000003,402.442993,404.70300299999997,404.69101,2751600.0
2267,1998-12-15,404.735992,404.735992,399.125,400.765015,400.753113,2318100.0
2268,1998-12-16,400.765015,414.49899300000004,400.765015,412.694,412.681732,2250700.0
2269,1998-12-17,412.694,412.919006,404.653992,405.58401499999997,405.57196,2874700.0
2270,1998-12-18,405.528992,407.272003,401.903992,403.96200600000003,403.950012,1556900.0
2271,1998-12-21,403.977997,406.317993,400.468994,404.502991,404.490997,1357600.0
2272,1998-12-22,404.424988,409.286011,403.630005,406.464996,406.452942,2157900.0
2273,1998-12-23,405.658997,405.658997,398.110992,400.51901200000003,400.507111,1531300.0
2274,1998-12-24,400.51901200000003,401.855011,399.14401200000003,401.855011,401.843079,1051300.0
2276,1998-12-28,401.881012,402.505005,395.385986,400.175995,400.164124,1062300.0
2277,1998-12-29,400.191986,401.13198900000003,393.821991,396.733002,396.721222,1023200.0
2278,1998-12-30,396.91598500000003,398.03799399999997,390.08401499999997,398.03799399999997,398.026184,1748700.0
2281,1999-01-04,393.963989,395.60699500000004,391.244995,394.007996,393.996307,613600.0
2282,1999-01-05,394.49899300000004,408.70300299999997,393.02600099999995,408.70300299999997,408.690857,1981400.0
2283,1999-01-06,411.79599,427.079987,411.79599,427.079987,427.067291,3815400.0
2284,1999-01-07,433.53601100000003,462.121002,433.53601100000003,457.94000199999994,457.926422,5410600.0
2285,1999-01-08,458.60501100000005,458.60501100000005,437.789001,439.493988,439.48095700000005,2595500.0
2286,1999-01-11,441.55200199999996,443.756012,435.19799800000004,437.29599,437.28302,1610600.0
